Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 15/01/2024
TIME       : 11:02:39
FILENAME   : C:\Users\lapcof_fieldPC\Documents\All Work\Proyectos vigentes\IslaArena\CTDs\DiverBatim\CSV\bati_240115110238_X1819.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..14-X1819  317.
  Instrument number       =          UTC+0     
                          =0
  Location                =bati
  Sample period           =S01
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


[Series settings]
  Serial number           =..14-X1819  317.
  Instrument number       =          UTC+0     
  Location                =bati
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:00:17 12/01/24
  End date / time         =10:18:21 12/01/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


Date/time,Pressure[cmH2O],Temperature[°C],2:Spec.cond.[ms/cm]
2024/01/12 17:08:26,1047.675,26.403,55.204
2024/01/12 17:08:27,1049.833,26.400,55.220
2024/01/12 17:08:28,1049.892,26.397,55.216
2024/01/12 17:08:29,1047.675,26.397,55.220
2024/01/12 17:08:30,1049.017,26.400,55.216
2024/01/12 17:08:31,1051.642,26.403,55.232
2024/01/12 17:08:32,1054.150,26.403,55.228
2024/01/12 17:08:33,1054.850,26.407,55.232
2024/01/12 17:08:34,1053.858,26.407,55.220
2024/01/12 17:08:35,1056.658,26.410,55.220
2024/01/12 17:08:36,1052.342,26.410,55.232
2024/01/12 17:08:37,1049.600,26.413,55.232
2024/01/12 17:08:38,1049.483,26.417,55.176
2024/01/12 17:08:39,1050.533,26.420,55.164
2024/01/12 17:08:40,1050.008,26.420,55.172
2024/01/12 17:08:41,1049.075,26.420,55.184
2024/01/12 17:08:42,1048.375,26.420,55.180
2024/01/12 17:08:43,1047.383,26.423,55.168
2024/01/12 17:08:44,1051.525,26.423,55.196
2024/01/12 17:08:45,1053.450,26.423,55.180
2024/01/12 17:08:46,1050.533,26.423,55.168
2024/01/12 17:08:47,1052.517,26.423,55.192
2024/01/12 17:08:48,1049.600,26.423,55.196
2024/01/12 17:08:49,1050.300,26.427,55.184
2024/01/12 17:08:50,1049.075,26.423,55.180
2024/01/12 17:08:51,1051.000,26.423,55.176
2024/01/12 17:08:52,1049.192,26.423,55.160
2024/01/12 17:08:53,1048.492,26.427,55.176
2024/01/12 17:08:54,1049.075,26.430,55.192
2024/01/12 17:08:55,1047.675,26.443,55.176
2024/01/12 17:08:56,1046.975,26.450,55.172
2024/01/12 17:08:57,1047.383,26.453,55.176
2024/01/12 17:08:58,1046.975,26.447,55.172
2024/01/12 17:08:59,1046.333,26.443,55.160
2024/01/12 17:09:00,1046.567,26.443,55.176
2024/01/12 17:09:01,1047.442,26.443,55.208
2024/01/12 17:09:02,1047.967,26.460,55.208
2024/01/12 17:09:03,1049.717,26.470,55.120
2024/01/12 17:09:04,1049.600,26.463,55.168
2024/01/12 17:09:05,1048.900,26.457,55.192
2024/01/12 17:09:06,1045.633,26.473,55.168
2024/01/12 17:09:07,1046.450,26.490,55.188
2024/01/12 17:09:08,1047.675,26.497,55.168
2024/01/12 17:09:09,1046.975,26.490,55.136
2024/01/12 17:09:10,1046.683,26.480,55.148
2024/01/12 17:09:11,1046.450,26.477,55.152
2024/01/12 17:09:12,1046.392,26.480,55.168
2024/01/12 17:09:13,1047.092,26.487,55.156
2024/01/12 17:09:14,1045.342,26.490,55.128
2024/01/12 17:09:15,1046.042,26.473,55.116
2024/01/12 17:09:16,1045.925,26.460,55.172
2024/01/12 17:09:17,1046.567,26.443,55.152
2024/01/12 17:09:18,1046.392,26.440,55.144
2024/01/12 17:09:19,1045.750,26.430,55.152
2024/01/12 17:09:20,1045.458,26.423,55.144
2024/01/12 17:09:21,1045.633,26.423,55.176
2024/01/12 17:09:22,1046.450,26.427,55.148
2024/01/12 17:09:23,1045.050,26.427,55.168
2024/01/12 17:09:24,1045.458,26.427,55.160
2024/01/12 17:09:25,1045.050,26.443,55.192
2024/01/12 17:09:26,1045.342,26.457,55.180
2024/01/12 17:09:27,1045.225,26.460,55.188
2024/01/12 17:09:28,1045.925,26.460,55.200
2024/01/12 17:09:29,1045.458,26.463,55.188
2024/01/12 17:09:30,1045.050,26.460,55.168
2024/01/12 17:09:31,1045.342,26.450,55.156
2024/01/12 17:09:32,1045.575,26.413,55.216
2024/01/12 17:09:33,1045.867,26.400,55.180
2024/01/12 17:09:34,1045.575,26.373,55.172
2024/01/12 17:09:35,1045.342,26.317,55.176
2024/01/12 17:09:36,1045.633,26.283,55.260
2024/01/12 17:09:37,1046.275,26.267,55.248
2024/01/12 17:09:38,1044.525,26.263,55.268
2024/01/12 17:09:39,1046.158,26.277,55.256
2024/01/12 17:09:40,1045.342,26.277,55.296
2024/01/12 17:09:41,1044.758,26.317,55.268
2024/01/12 17:09:42,1045.167,26.367,55.264
2024/01/12 17:09:43,1044.642,26.390,55.252
2024/01/12 17:09:44,1044.933,26.403,55.264
2024/01/12 17:09:45,1043.125,26.417,55.212
2024/01/12 17:09:46,1042.425,26.420,55.216
2024/01/12 17:09:47,1041.200,26.410,55.240
2024/01/12 17:09:48,1043.242,26.383,55.220
2024/01/12 17:09:49,1043.242,26.347,55.152
2024/01/12 17:09:50,1042.717,26.230,55.216
2024/01/12 17:09:51,1043.125,26.173,55.240
2024/01/12 17:09:52,1043.008,26.143,55.268
2024/01/12 17:09:53,1043.942,26.103,55.240
2024/01/12 17:09:54,1044.933,26.083,55.296
2024/01/12 17:09:55,1044.933,26.083,55.308
2024/01/12 17:09:56,1045.050,26.080,55.324
2024/01/12 17:09:57,1044.408,26.080,55.320
2024/01/12 17:09:58,1045.225,26.080,55.320
2024/01/12 17:09:59,1044.817,26.073,55.256
2024/01/12 17:10:00,1044.642,26.060,55.356
2024/01/12 17:10:01,1043.533,26.053,55.344
2024/01/12 17:10:02,1044.525,26.047,55.400
2024/01/12 17:10:03,1045.225,26.040,55.400
2024/01/12 17:10:04,1044.758,26.033,55.380
2024/01/12 17:10:05,1044.817,26.030,55.404
2024/01/12 17:10:06,1045.517,26.023,55.408
2024/01/12 17:10:07,1045.050,26.020,55.416
2024/01/12 17:10:08,1044.000,26.013,55.404
2024/01/12 17:10:09,1044.933,26.003,55.392
2024/01/12 17:10:10,1045.633,25.990,55.428
2024/01/12 17:10:11,1045.167,25.970,55.420
2024/01/12 17:10:12,1045.050,25.953,55.420
2024/01/12 17:10:13,1044.817,25.950,55.416
2024/01/12 17:10:14,1045.342,25.940,55.420
2024/01/12 17:10:15,1045.867,25.927,55.396
2024/01/12 17:10:16,1047.267,25.910,55.364
2024/01/12 17:10:17,1045.750,25.897,55.360
2024/01/12 17:10:18,1045.633,25.883,55.396
2024/01/12 17:10:19,1044.817,25.873,55.368
2024/01/12 17:10:20,1043.825,25.863,55.368
2024/01/12 17:10:21,1043.942,25.857,55.340
2024/01/12 17:10:22,1044.642,25.847,55.332
2024/01/12 17:10:23,1044.117,25.840,55.356
2024/01/12 17:10:24,1043.650,25.840,55.344
2024/01/12 17:10:25,1044.233,25.840,55.372
2024/01/12 17:10:26,1044.642,25.850,55.372
2024/01/12 17:10:27,1044.117,25.857,55.388
2024/01/12 17:10:28,1044.758,25.863,55.392
2024/01/12 17:10:29,1043.942,25.863,55.376
2024/01/12 17:10:30,1043.942,25.853,55.360
2024/01/12 17:10:31,1044.525,25.853,55.372
2024/01/12 17:10:32,1044.642,25.853,55.380
2024/01/12 17:10:33,1044.525,25.863,55.368
2024/01/12 17:10:34,1044.525,25.867,55.376
2024/01/12 17:10:35,1044.525,25.867,55.372
2024/01/12 17:10:36,1044.933,25.863,55.376
2024/01/12 17:10:37,1044.817,25.867,55.380
2024/01/12 17:10:38,1045.867,25.870,55.368
2024/01/12 17:10:39,1045.925,25.867,55.356
2024/01/12 17:10:40,1046.858,25.863,55.352
2024/01/12 17:10:41,1044.700,25.860,55.348
2024/01/12 17:10:42,1046.858,25.857,55.340
2024/01/12 17:10:43,1046.275,25.853,55.304
2024/01/12 17:10:44,1046.158,25.843,55.308
2024/01/12 17:10:45,1045.750,25.837,55.356
2024/01/12 17:10:46,1045.050,25.827,55.332
2024/01/12 17:10:47,1044.233,25.820,55.328
2024/01/12 17:10:48,1043.825,25.810,55.304
2024/01/12 17:10:49,1044.817,25.800,55.284
2024/01/12 17:10:50,1043.125,25.797,55.276
2024/01/12 17:10:51,1044.642,25.783,55.332
2024/01/12 17:10:52,1045.633,25.777,55.336
2024/01/12 17:10:53,1045.225,25.777,55.300
2024/01/12 17:10:54,1046.858,25.773,55.316
2024/01/12 17:10:55,1046.567,25.770,55.312
2024/01/12 17:10:56,1047.267,25.770,55.292
2024/01/12 17:10:57,1045.633,25.770,55.304
2024/01/12 17:10:58,1044.758,25.773,55.312
2024/01/12 17:10:59,1046.450,25.777,55.312
2024/01/12 17:11:00,1046.567,25.777,55.312
2024/01/12 17:11:01,1046.858,25.783,55.280
2024/01/12 17:11:02,1047.558,25.777,55.288
2024/01/12 17:11:03,1049.075,25.773,55.316
2024/01/12 17:11:04,1046.858,25.783,55.308
2024/01/12 17:11:05,1047.558,25.783,55.284
2024/01/12 17:11:06,1047.267,25.777,55.280
2024/01/12 17:11:07,1048.375,25.770,55.280
2024/01/12 17:11:08,1047.442,25.767,55.296
2024/01/12 17:11:09,1047.675,25.767,55.288
2024/01/12 17:11:10,1047.383,25.770,55.284
2024/01/12 17:11:11,1046.975,25.767,55.292
2024/01/12 17:11:12,1046.683,25.773,55.324
2024/01/12 17:11:13,1044.642,25.783,55.332
2024/01/12 17:11:14,1044.117,25.790,55.272
2024/01/12 17:11:15,1046.567,25.807,55.304
2024/01/12 17:11:16,1046.333,25.810,55.332
2024/01/12 17:11:17,1046.567,25.817,55.308
2024/01/12 17:11:18,1045.867,25.807,55.312
2024/01/12 17:11:19,1046.567,25.800,55.288
2024/01/12 17:11:20,1047.267,25.797,55.308
2024/01/12 17:11:21,1045.750,25.793,55.284
2024/01/12 17:11:22,1046.275,25.790,55.272
2024/01/12 17:11:23,1043.300,25.783,55.324
2024/01/12 17:11:24,1043.417,25.777,55.336
2024/01/12 17:11:25,1042.308,25.777,55.340
2024/01/12 17:11:26,1043.825,25.777,55.312
2024/01/12 17:11:27,1044.525,25.773,55.336
2024/01/12 17:11:28,1044.000,25.777,55.352
2024/01/12 17:11:29,1044.000,25.783,55.380
2024/01/12 17:11:30,1042.833,25.787,55.332
2024/01/12 17:11:31,1044.525,25.793,55.328
2024/01/12 17:11:32,1045.050,25.790,55.336
2024/01/12 17:11:33,1045.342,25.793,55.324
2024/01/12 17:11:34,1044.525,25.800,55.344
2024/01/12 17:11:35,1045.458,25.803,55.384
2024/01/12 17:11:36,1045.633,25.813,55.428
2024/01/12 17:11:37,1045.517,25.827,55.388
2024/01/12 17:11:38,1045.633,25.840,55.432
2024/01/12 17:11:39,1047.267,25.863,55.452
2024/01/12 17:11:40,1045.108,25.873,55.480
2024/01/12 17:11:41,1044.933,25.893,55.508
2024/01/12 17:11:42,1044.642,25.927,55.532
2024/01/12 17:11:43,1045.342,25.953,55.500
2024/01/12 17:11:44,1046.683,25.960,55.484
2024/01/12 17:11:45,1047.558,25.970,55.500
2024/01/12 17:11:46,1046.567,25.983,55.508
2024/01/12 17:11:47,1047.558,25.993,55.508
2024/01/12 17:11:48,1046.567,25.997,55.428
2024/01/12 17:11:49,1048.375,25.997,55.444
2024/01/12 17:11:50,1048.492,26.003,55.444
2024/01/12 17:11:51,1046.975,26.010,55.428
2024/01/12 17:11:52,1046.275,26.010,55.408
2024/01/12 17:11:53,1048.492,25.997,55.364
2024/01/12 17:11:54,1048.667,25.973,55.392
2024/01/12 17:11:55,1048.375,25.940,55.480
2024/01/12 17:11:56,1048.667,25.950,55.468
2024/01/12 17:11:57,1048.375,26.007,55.468
2024/01/12 17:11:58,1047.850,26.047,55.476
2024/01/12 17:11:59,1048.083,26.067,55.420
2024/01/12 17:12:00,1048.083,26.073,55.396
2024/01/12 17:12:01,1049.192,26.077,55.396
2024/01/12 17:12:02,1047.967,26.073,55.364
2024/01/12 17:12:03,1048.258,26.073,55.396
2024/01/12 17:12:04,1048.958,26.073,55.356
2024/01/12 17:12:05,1048.492,26.060,55.356
2024/01/12 17:12:06,1047.442,26.057,55.584
2024/01/12 17:12:07,1047.792,26.217,55.468
2024/01/12 17:12:08,1046.975,26.317,55.396
2024/01/12 17:12:09,1047.383,26.363,55.356
2024/01/12 17:12:10,1048.083,26.397,55.408
2024/01/12 17:12:11,1046.450,26.457,55.340
2024/01/12 17:12:12,1045.867,26.487,55.292
2024/01/12 17:12:13,1048.492,26.497,55.292
2024/01/12 17:12:14,1047.792,26.490,55.276
2024/01/12 17:12:15,1048.200,26.490,55.248
2024/01/12 17:12:16,1047.383,26.487,55.260
2024/01/12 17:12:17,1046.567,26.477,55.264
2024/01/12 17:12:18,1046.683,26.480,55.280
2024/01/12 17:12:19,1046.567,26.487,55.264
2024/01/12 17:12:20,1047.092,26.490,55.272
2024/01/12 17:12:21,1046.683,26.497,55.236
2024/01/12 17:12:22,1046.800,26.507,55.272
2024/01/12 17:12:23,1046.742,26.517,55.244
2024/01/12 17:12:24,1047.558,26.523,55.184
2024/01/12 17:12:25,1046.683,26.523,55.164
2024/01/12 17:12:26,1047.792,26.520,55.176
2024/01/12 17:12:27,1046.567,26.520,55.168
2024/01/12 17:12:28,1047.383,26.523,55.168
2024/01/12 17:12:29,1046.042,26.530,55.172
2024/01/12 17:12:30,1048.783,26.533,55.140
2024/01/12 17:12:31,1048.725,26.507,55.196
2024/01/12 17:12:32,1050.300,26.497,55.188
2024/01/12 17:12:33,1051.233,26.497,55.216
2024/01/12 17:12:34,1049.717,26.513,55.252
2024/01/12 17:12:35,1047.967,26.540,55.224
2024/01/12 17:12:36,1049.483,26.563,55.244
2024/01/12 17:12:37,1050.300,26.590,55.220
2024/01/12 17:12:38,1051.350,26.610,55.212
2024/01/12 17:12:39,1051.642,26.623,55.168
2024/01/12 17:12:40,1051.642,26.623,55.152
2024/01/12 17:12:41,1050.125,26.623,55.180
2024/01/12 17:12:42,1049.833,26.637,55.188
2024/01/12 17:12:43,1049.308,26.637,55.180
2024/01/12 17:12:44,1048.492,26.637,55.184
2024/01/12 17:12:45,1050.008,26.637,55.160
2024/01/12 17:12:46,1049.600,26.630,55.160
2024/01/12 17:12:47,1051.642,26.623,55.172
2024/01/12 17:12:48,1047.792,26.637,55.208
2024/01/12 17:12:49,1047.675,26.663,55.228
2024/01/12 17:12:50,1050.008,26.680,55.164
2024/01/12 17:12:51,1048.900,26.680,55.176
2024/01/12 17:12:52,1049.308,26.677,55.144
2024/01/12 17:12:53,1049.483,26.670,55.164
2024/01/12 17:12:54,1048.200,26.663,55.164
2024/01/12 17:12:55,1046.975,26.640,55.156
2024/01/12 17:12:56,1047.558,26.617,55.176
2024/01/12 17:12:57,1045.867,26.593,55.168
2024/01/12 17:12:58,1046.567,26.583,55.168
2024/01/12 17:12:59,1045.925,26.583,55.172
2024/01/12 17:13:00,1047.558,26.570,55.196
2024/01/12 17:13:01,1046.858,26.557,55.216
2024/01/12 17:13:02,1046.333,26.567,55.216
2024/01/12 17:13:03,1043.242,26.573,55.160
2024/01/12 17:13:04,1042.017,26.573,55.144
2024/01/12 17:13:05,1042.017,26.570,55.224
2024/01/12 17:13:06,1043.008,26.577,55.144
2024/01/12 17:13:07,1043.008,26.563,55.192
2024/01/12 17:13:08,1045.167,26.557,55.148
2024/01/12 17:13:09,1048.317,26.520,55.128
2024/01/12 17:13:10,1049.075,26.497,55.208
2024/01/12 17:13:11,1049.892,26.503,55.216
2024/01/12 17:13:12,1050.242,26.520,55.188
2024/01/12 17:13:13,1049.717,26.533,55.196
2024/01/12 17:13:14,1048.667,26.550,55.224
2024/01/12 17:13:15,1050.183,26.567,55.220
2024/01/12 17:13:16,1047.675,26.583,55.212
2024/01/12 17:13:17,1048.608,26.610,55.212
2024/01/12 17:13:18,1047.558,26.620,55.220
2024/01/12 17:13:19,1048.608,26.630,55.164
2024/01/12 17:13:20,1048.083,26.633,55.156
2024/01/12 17:13:21,1048.258,26.633,55.132
2024/01/12 17:13:22,1048.492,26.617,55.148
2024/01/12 17:13:23,1048.608,26.593,55.168
2024/01/12 17:13:24,1047.967,26.590,55.152
2024/01/12 17:13:25,1048.200,26.587,55.152
2024/01/12 17:13:26,1047.150,26.583,55.148
2024/01/12 17:13:27,1047.383,26.577,55.140
2024/01/12 17:13:28,1047.558,26.567,55.160
2024/01/12 17:13:29,1048.900,26.547,55.144
2024/01/12 17:13:30,1048.900,26.537,55.168
2024/01/12 17:13:31,1049.075,26.530,55.144
2024/01/12 17:13:32,1047.792,26.523,55.168
2024/01/12 17:13:33,1048.200,26.523,55.160
2024/01/12 17:13:34,1048.083,26.517,55.204
2024/01/12 17:13:35,1047.850,26.517,55.232
2024/01/12 17:13:36,1048.667,26.527,55.168
2024/01/12 17:13:37,1048.375,26.540,55.152
2024/01/12 17:13:38,1047.967,26.533,55.172
2024/01/12 17:13:39,1047.675,26.537,55.164
2024/01/12 17:13:40,1047.792,26.540,55.184
2024/01/12 17:13:41,1047.675,26.547,55.180
2024/01/12 17:13:42,1046.683,26.557,55.216
2024/01/12 17:13:43,1046.975,26.573,55.172
2024/01/12 17:13:44,1044.117,26.573,55.144
2024/01/12 17:13:45,1044.233,26.550,55.172
2024/01/12 17:13:46,1044.642,26.507,55.196
2024/01/12 17:13:47,1044.350,26.473,55.212
2024/01/12 17:13:48,1045.050,26.457,55.260
2024/01/12 17:13:49,1047.792,26.453,55.264
2024/01/12 17:13:50,1044.058,26.453,55.256
2024/01/12 17:13:51,1045.342,26.463,55.276
2024/01/12 17:13:52,1044.350,26.470,55.232
2024/01/12 17:13:53,1044.408,26.483,55.248
2024/01/12 17:13:54,1045.342,26.490,55.228
2024/01/12 17:13:55,1044.233,26.497,55.228
2024/01/12 17:13:56,1044.233,26.503,55.248
2024/01/12 17:13:57,1044.817,26.510,55.256
2024/01/12 17:13:58,1044.758,26.523,55.216
2024/01/12 17:13:59,1044.525,26.540,55.236
2024/01/12 17:14:00,1044.642,26.560,55.240
2024/01/12 17:14:01,1043.008,26.577,55.176
2024/01/12 17:14:02,1044.642,26.583,55.192
2024/01/12 17:14:03,1044.642,26.577,55.180
2024/01/12 17:14:04,1044.875,26.547,55.212
2024/01/12 17:14:05,1044.525,26.500,55.244
2024/01/12 17:14:06,1044.117,26.490,55.248
2024/01/12 17:14:07,1044.117,26.490,55.248
2024/01/12 17:14:08,1044.525,26.490,55.272
2024/01/12 17:14:09,1044.233,26.503,55.304
2024/01/12 17:14:10,1044.233,26.527,55.280
2024/01/12 17:14:11,1043.533,26.560,55.196
2024/01/12 17:14:12,1044.525,26.470,55.152
2024/01/12 17:14:13,1044.408,26.360,55.316
2024/01/12 17:14:14,1044.117,26.310,55.296
2024/01/12 17:14:15,1044.233,26.293,55.352
2024/01/12 17:14:16,1045.050,26.280,55.364
2024/01/12 17:14:17,1044.117,26.283,55.388
2024/01/12 17:14:18,1044.525,26.287,55.352
2024/01/12 17:14:19,1045.458,26.273,55.352
2024/01/12 17:14:20,1043.825,26.270,55.348
2024/01/12 17:14:21,1043.708,26.270,55.360
2024/01/12 17:14:22,1044.233,26.270,55.384
2024/01/12 17:14:23,1044.117,26.273,55.348
2024/01/12 17:14:24,1045.750,26.267,55.364
2024/01/12 17:14:25,1043.533,26.257,55.352
2024/01/12 17:14:26,1043.650,26.243,55.364
2024/01/12 17:14:27,1043.242,26.227,55.348
2024/01/12 17:14:28,1043.300,26.170,55.280
2024/01/12 17:14:29,1043.242,26.077,55.332
2024/01/12 17:14:30,1044.758,26.033,55.392
2024/01/12 17:14:31,1044.408,26.013,55.388
2024/01/12 17:14:32,1044.233,25.987,55.424
2024/01/12 17:14:33,1044.117,25.973,55.432
2024/01/12 17:14:34,1044.233,25.980,55.448
2024/01/12 17:14:35,1045.633,26.000,55.440
2024/01/12 17:14:36,1047.675,26.033,55.480
2024/01/12 17:14:37,1048.083,26.043,55.420
2024/01/12 17:14:38,1048.783,26.017,55.344
2024/01/12 17:14:39,1047.383,25.980,55.300
2024/01/12 17:14:40,1047.150,25.933,55.328
2024/01/12 17:14:41,1046.275,25.920,55.328
2024/01/12 17:14:42,1046.858,25.910,55.276
2024/01/12 17:14:43,1048.142,25.873,55.260
2024/01/12 17:14:44,1046.450,25.840,55.260
2024/01/12 17:14:45,1043.825,25.817,55.236
2024/01/12 17:14:46,1044.350,25.787,55.236
2024/01/12 17:14:47,1045.342,25.767,55.288
2024/01/12 17:14:48,1045.167,25.763,54.996
2024/01/12 17:14:49,1042.717,25.777,55.336
2024/01/12 17:14:50,1043.008,25.783,55.348
2024/01/12 17:14:51,1044.117,25.793,55.356
2024/01/12 17:14:52,1045.050,25.833,55.440
2024/01/12 17:14:53,1044.525,25.913,55.332
2024/01/12 17:14:54,1044.933,25.977,55.292
2024/01/12 17:14:55,1045.342,26.017,55.276
2024/01/12 17:14:56,1044.350,26.003,55.196
2024/01/12 17:14:57,1044.933,25.957,55.260
2024/01/12 17:14:58,1046.275,25.947,55.284
2024/01/12 17:14:59,1044.933,25.973,55.320
2024/01/12 17:15:00,1046.042,25.993,55.272
2024/01/12 17:15:01,1047.092,25.960,55.208
2024/01/12 17:15:02,1046.975,25.923,55.280
2024/01/12 17:15:03,1047.675,25.933,55.392
2024/01/12 17:15:04,1046.742,26.000,55.252
2024/01/12 17:15:05,1045.225,25.990,55.224
2024/01/12 17:15:06,1045.633,25.937,55.208
2024/01/12 17:15:07,1046.742,25.887,55.244
2024/01/12 17:15:08,1045.808,25.873,55.272
2024/01/12 17:15:09,1045.342,25.877,55.308
2024/01/12 17:15:10,1045.633,25.897,55.296
2024/01/12 17:15:11,1047.792,25.920,55.264
2024/01/12 17:15:12,1046.975,25.917,55.264
2024/01/12 17:15:13,1047.267,25.913,55.252
2024/01/12 17:15:14,1046.567,25.907,55.232
2024/01/12 17:15:15,1046.975,25.893,55.204
2024/01/12 17:15:16,1045.750,25.877,55.288
2024/01/12 17:15:17,1045.750,25.887,55.320
2024/01/12 17:15:18,1045.517,25.907,55.276
2024/01/12 17:15:19,1044.233,25.917,55.316
2024/01/12 17:15:20,1046.683,25.937,55.288
2024/01/12 17:15:21,1045.342,25.930,55.296
2024/01/12 17:15:22,1044.525,25.933,55.304
2024/01/12 17:15:23,1046.567,25.933,55.344
2024/01/12 17:15:24,1045.633,25.963,55.320
2024/01/12 17:15:25,1045.458,25.980,55.296
2024/01/12 17:15:26,1044.642,25.967,55.260
2024/01/12 17:15:27,1045.750,25.953,55.272
2024/01/12 17:15:28,1045.633,25.967,55.316
2024/01/12 17:15:29,1044.525,25.977,55.308
2024/01/12 17:15:30,1044.233,25.960,55.296
2024/01/12 17:15:31,1043.708,25.933,55.340
2024/01/12 17:15:32,1043.417,25.917,55.348
2024/01/12 17:15:33,1043.592,25.917,55.272
2024/01/12 17:15:34,1043.417,25.893,55.240
2024/01/12 17:15:35,1045.458,25.870,55.288
2024/01/12 17:15:36,1045.750,25.857,55.280
2024/01/12 17:15:37,1046.042,25.853,55.376
2024/01/12 17:15:38,1043.533,25.880,55.396
2024/01/12 17:15:39,1044.233,25.893,55.288
2024/01/12 17:15:40,1044.233,25.880,55.392
2024/01/12 17:15:41,1044.233,25.890,55.444
2024/01/12 17:15:42,1044.117,25.907,55.408
2024/01/12 17:15:43,1045.342,25.917,55.432
2024/01/12 17:15:44,1045.633,25.923,55.424
2024/01/12 17:15:45,1044.525,25.923,55.448
2024/01/12 17:15:46,1044.350,25.930,55.480
2024/01/12 17:15:47,1044.525,25.943,55.448
2024/01/12 17:15:48,1044.117,25.943,55.440
2024/01/12 17:15:49,1043.008,25.933,55.464
2024/01/12 17:15:50,1043.533,25.927,55.464
2024/01/12 17:15:51,1044.525,25.917,55.488
2024/01/12 17:15:52,1044.758,25.920,55.516
2024/01/12 17:15:53,1044.933,25.953,55.644
2024/01/12 17:15:54,1044.117,26.073,55.588
2024/01/12 17:15:55,1043.125,26.147,55.532
2024/01/12 17:15:56,1045.167,26.183,55.496
2024/01/12 17:15:57,1043.942,26.200,55.488
2024/01/12 17:15:58,1043.942,26.210,55.448
2024/01/12 17:15:59,1044.817,26.220,55.456
2024/01/12 17:16:00,1045.167,26.230,55.440
2024/01/12 17:16:01,1045.050,26.240,55.448
2024/01/12 17:16:02,1044.875,26.243,55.468
2024/01/12 17:16:03,1044.525,26.247,55.464
2024/01/12 17:16:04,1044.642,26.253,55.452
2024/01/12 17:16:05,1044.642,26.257,55.404
2024/01/12 17:16:06,1044.525,26.257,55.400
2024/01/12 17:16:07,1045.342,26.257,55.412
2024/01/12 17:16:08,1045.167,26.260,55.396
2024/01/12 17:16:09,1046.858,26.260,55.388
2024/01/12 17:16:10,1046.450,26.257,55.404
2024/01/12 17:16:11,1046.450,26.257,55.392
2024/01/12 17:16:12,1044.525,26.260,55.396
2024/01/12 17:16:13,1045.050,26.283,55.528
2024/01/12 17:16:14,1045.925,26.393,55.492
2024/01/12 17:16:15,1045.342,26.477,55.324
2024/01/12 17:16:16,1045.167,26.480,55.344
2024/01/12 17:16:17,1044.933,26.487,55.328
2024/01/12 17:16:18,1044.525,26.490,55.324
2024/01/12 17:16:19,1044.350,26.487,55.340
2024/01/12 17:16:20,1043.825,26.483,55.320
2024/01/12 17:16:21,1045.342,26.483,55.316
2024/01/12 17:16:22,1045.867,26.487,55.324
2024/01/12 17:16:23,1046.333,26.517,55.344
2024/01/12 17:16:24,1045.750,26.543,55.288
2024/01/12 17:16:25,1045.342,26.563,55.296
2024/01/12 17:16:26,1045.458,26.570,55.296
2024/01/12 17:16:27,1047.967,26.570,55.272
2024/01/12 17:16:28,1043.592,26.567,55.256
2024/01/12 17:16:29,1044.642,26.553,55.256
2024/01/12 17:16:30,1047.558,26.540,55.204
2024/01/12 17:16:31,1045.517,26.477,55.236
2024/01/12 17:16:32,1046.042,26.443,55.276
2024/01/12 17:16:33,1045.575,26.413,55.324
2024/01/12 17:16:34,1046.450,26.393,55.260
2024/01/12 17:16:35,1046.042,26.353,55.296
2024/01/12 17:16:36,1046.275,26.330,55.324
2024/01/12 17:16:37,1046.275,26.330,55.316
2024/01/12 17:16:38,1048.375,26.333,55.396
2024/01/12 17:16:39,1047.558,26.393,55.392
2024/01/12 17:16:40,1049.600,26.470,55.272
2024/01/12 17:16:41,1049.075,26.513,55.300
2024/01/12 17:16:42,1051.000,26.540,55.236
2024/01/12 17:16:43,1053.158,26.540,55.228
2024/01/12 17:16:44,1052.633,26.517,55.224
2024/01/12 17:16:45,1053.333,26.457,55.284
2024/01/12 17:16:46,1052.750,26.423,55.280
2024/01/12 17:16:47,1053.217,26.410,55.316
2024/01/12 17:16:48,1051.525,26.407,55.340
2024/01/12 17:16:49,1050.825,26.420,55.288
2024/01/12 17:16:50,1051.817,26.433,55.276
2024/01/12 17:16:51,1048.492,26.443,55.308
