-83.11199	18.879591	437.99628	-2699.8777
-83.10403	18.87613	438.91837	-2683.0632
-83.09606	18.872665	439.84045	-2613.0225
-83.088104	18.869202	440.76254	-2482.697
-83.08014	18.865738	441.68463	-2336.655
-83.072174	18.862274	442.60672	-2182.619
-83.06422	18.85881	443.5288	-2021.9241
-83.05625	18.855345	444.4509	-1881.3646
-83.048294	18.85188	445.373	-1753.7552
-83.04033	18.848413	446.29507	-1621.1791
-83.03237	18.844948	447.21716	-1530.181
-83.024414	18.841482	448.13925	-1488.2207
-83.01645	18.838015	449.06134	-1455.295
-83.00849	18.834549	449.98343	-1452.3499
-83.000534	18.831081	450.90552	-1458.9829
-82.99258	18.827614	451.8276	-1541.8298
-82.98461	18.824146	452.7497	-1708.2037
-82.976654	18.820679	453.67178	-1894.7964
-82.9687	18.81721	454.59387	-2108.5378
-82.96074	18.81374	455.51596	-2352.9958
-82.95278	18.81027	456.43805	-2593.6006
-82.944824	18.8068	457.36014	-2797.139
-82.936874	18.803331	458.28223	-2980.1677
-82.92892	18.799862	459.2043	-3107.2327
-82.92096	18.79639	460.1264	-3157.9724
-82.913	18.79292	461.0485	-3187.7512
-82.905045	18.789448	461.97058	-3191.7568
-82.897095	18.785976	462.89267	-3183.8328
-82.88914	18.782505	463.81476	-3223.5295
-82.88119	18.779034	464.73685	-3234.386
-82.87323	18.77556	465.65894	-3242.2393
-82.86528	18.772087	466.58102	-3210.5298
-82.85732	18.768614	467.5031	-3217.4165
-82.84937	18.76514	468.4252	-3246.4224
-82.841415	18.761667	469.3473	-3293.4675
-82.833466	18.758192	470.26938	-3379.614
-82.825516	18.754717	471.19147	-3470.5195
-82.817566	18.751244	472.11356	-3580.3733
-82.80961	18.747768	473.03564	-3660.974
-82.80166	18.744291	473.95773	-3732.5044
-82.79371	18.740816	474.87982	-3819.859
-82.78576	18.737339	475.8019	-3880.7368
-82.77781	18.733864	476.724	-4018.031
-82.76986	18.730387	477.6461	-4182.5103
-82.76191	18.72691	478.56818	-4193.0493
-82.75396	18.72343	479.49026	-4094.9182
-82.74601	18.719954	480.41235	-4086.418
-82.73807	18.716475	481.33444	-4157.64
-82.73012	18.712996	482.25653	-4164.423
-82.72217	18.709517	483.17862	-4161.3013
-82.71422	18.706038	484.1007	-4187.6772
-82.706276	18.702559	485.0228	-4250.737
-82.698326	18.699078	485.9449	-4305.1836
-82.690384	18.695599	486.86697	-4338.2334
-82.682434	18.692118	487.78906	-4401.7188
-82.67449	18.688637	488.71115	-4498.0273
-82.66654	18.685156	489.63324	-4518.4336
-82.6586	18.681673	490.55533	-4541.1626
-82.65066	18.678192	491.47742	-4932.255
-82.64271	18.67471	492.3995	-5346.827
-82.634766	18.671227	493.3216	-5543.1357
