Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/01/2022
TIME       : 00:22:39
FILENAME   : C:\Users\CEMIE\Downloads\Chelem_practica ENES 20220119\CSV\chelem_practica_220120002238_V6105.CSV
CREATED BY : Diver-Office 10.0.0.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..36-V6105  317.
  Instrument number       =          UTC+0     
                          =0
  Location                =chelem_practica
  Sample period           =S01
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.00    cm
  Range                   =10750.00  cm
  Master level            =10750     CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..36-V6105  317.
  Instrument number       =          UTC+0     
  Location                =chelem_practica
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:30:15 19/01/22
  End date / time         =04:44:19 19/01/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.00    cm
  Range                   =10750.00  cm
  Master level            =10750     CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Pressure[cm],Temperature[°C],1:Conductivity[mS/cm]
2022/01/19 18:51:24,1055.75,23.073,54.948
2022/01/19 18:51:25,1054.68,23.070,54.944
2022/01/19 18:51:26,1052.53,23.067,54.940
2022/01/19 18:51:27,1058.98,23.067,54.944
2022/01/19 18:51:28,1053.60,23.070,54.952
2022/01/19 18:51:29,1058.98,23.070,54.952
2022/01/19 18:51:30,1053.60,23.070,54.960
2022/01/19 18:51:31,1058.98,23.070,54.960
2022/01/19 18:51:32,1053.60,23.073,54.960
2022/01/19 18:51:33,1056.83,23.077,54.972
2022/01/19 18:51:34,1056.47,23.083,54.964
2022/01/19 18:51:35,1055.39,23.080,54.964
2022/01/19 18:51:36,1058.62,23.080,54.964
2022/01/19 18:51:37,1048.23,23.080,54.956
2022/01/19 18:51:38,1061.84,23.077,54.912
2022/01/19 18:51:39,1049.30,23.080,54.968
2022/01/19 18:51:40,1059.33,23.087,54.972
2022/01/19 18:51:41,1054.32,23.083,54.960
2022/01/19 18:51:42,1055.39,23.080,54.952
2022/01/19 18:51:43,1051.81,23.073,54.936
2022/01/19 18:51:44,1048.58,23.070,54.936
2022/01/19 18:51:45,1053.60,23.073,54.864
2022/01/19 18:51:46,1043.93,23.083,54.872
2022/01/19 18:51:47,1051.09,23.087,54.780
2022/01/19 18:51:48,1050.73,23.070,54.692
2022/01/19 18:51:49,1051.81,23.073,54.740
2022/01/19 18:51:50,1046.43,23.070,54.368
2022/01/19 18:51:51,1048.58,23.070,53.808
2022/01/19 18:51:52,1041.78,23.087,53.304
2022/01/19 18:51:53,1043.93,23.083,45.824
2022/01/19 18:51:54,1037.83,23.083,44.308
2022/01/19 18:51:55,1033.89,23.073,46.356
2022/01/19 18:51:56,1038.19,23.073,44.660
2022/01/19 18:51:57,1036.04,23.070,39.284
2022/01/19 18:51:58,1037.12,23.077,42.488
2022/01/19 18:51:59,1036.76,23.097,44.584
2022/01/19 18:52:00,1038.91,23.083,40.076
2022/01/19 18:52:01,1034.25,23.087,39.044
2022/01/19 18:52:02,1033.89,23.080,32.236
2022/01/19 18:52:03,1033.18,23.073,39.772
2022/01/19 18:52:04,1033.18,23.077,35.284
2022/01/19 18:52:05,1035.33,23.060,36.068
2022/01/19 18:52:06,1034.97,23.040,39.652
2022/01/19 18:52:07,1033.89,23.033,42.092
2022/01/19 18:52:08,1034.97,23.023,18.704
2022/01/19 18:52:09,1033.89,23.053,21.960
2022/01/19 18:52:10,1033.89,23.070,21.340
2022/01/19 18:52:11,1034.25,23.060,13.932
2022/01/19 18:52:12,1033.89,23.040,18.712
2022/01/19 18:52:13,1034.97,23.040,15.588
2022/01/19 18:52:14,1034.97,23.040,18.148
2022/01/19 18:52:15,1035.68,23.027,18.628
2022/01/19 18:52:16,1034.97,23.030,14.736
2022/01/19 18:52:17,1034.97,23.047,18.696
2022/01/19 18:52:18,1034.97,23.043,16.004
2022/01/19 18:52:19,1034.97,23.053,12.664
2022/01/19 18:52:20,1034.97,23.077,12.132
2022/01/19 18:52:21,1035.33,23.087,18.340
2022/01/19 18:52:22,1035.68,23.100,16.956
2022/01/19 18:52:23,1035.68,23.097,17.284
2022/01/19 18:52:24,1033.89,23.107,13.384
2022/01/19 18:52:25,1034.97,23.127,15.408
2022/01/19 18:52:26,1034.97,23.127,15.424
2022/01/19 18:52:27,1033.89,23.130,16.380
2022/01/19 18:52:28,1034.97,23.137,16.448
2022/01/19 18:52:29,1034.97,23.133,13.936
2022/01/19 18:52:30,1036.04,23.113,17.832
2022/01/19 18:52:31,1034.97,23.113,16.564
2022/01/19 18:52:32,1034.97,23.123,13.812
2022/01/19 18:52:33,1034.97,23.120,14.320
2022/01/19 18:52:34,1033.89,23.107,17.624
2022/01/19 18:52:35,1035.33,23.087,17.596
2022/01/19 18:52:36,1033.89,23.077,15.524
2022/01/19 18:52:37,1034.25,23.090,14.572
2022/01/19 18:52:38,1035.68,23.100,16.328
2022/01/19 18:52:39,1034.97,23.130,14.780
2022/01/19 18:52:40,1034.97,23.130,18.180
2022/01/19 18:52:41,1034.97,23.107,18.440
2022/01/19 18:52:42,1035.68,23.100,16.180
2022/01/19 18:52:43,1034.97,23.117,17.136
2022/01/19 18:52:44,1034.97,23.117,19.712
2022/01/19 18:52:45,1034.97,23.123,17.276
2022/01/19 18:52:46,1034.97,23.133,16.084
2022/01/19 18:52:47,1034.97,23.120,17.424
2022/01/19 18:52:48,1033.89,23.130,15.756
2022/01/19 18:52:49,1034.97,23.137,18.804
2022/01/19 18:52:50,1033.89,23.130,17.408
2022/01/19 18:52:51,1033.18,23.110,16.012
2022/01/19 18:52:52,1034.97,23.117,16.396
2022/01/19 18:52:53,1033.89,23.127,10.400
2022/01/19 18:52:54,1033.18,23.143,17.268
2022/01/19 18:52:55,1033.89,23.153,15.528
2022/01/19 18:52:56,1033.18,23.147,14.128
2022/01/19 18:52:57,1033.18,23.123,16.400
2022/01/19 18:52:58,1033.89,23.127,14.164
2022/01/19 18:52:59,1034.97,23.140,17.124
2022/01/19 18:53:00,1034.97,23.133,16.432
2022/01/19 18:53:01,1034.97,23.140,17.464
2022/01/19 18:53:02,1034.97,23.133,18.496
2022/01/19 18:53:03,1033.89,23.130,18.708
2022/01/19 18:53:04,1034.97,23.140,20.152
2022/01/19 18:53:05,1034.25,23.147,14.168
2022/01/19 18:53:06,1034.97,23.133,12.576
2022/01/19 18:53:07,1033.89,23.127,15.464
2022/01/19 18:53:08,1033.18,23.123,20.876
2022/01/19 18:53:09,1033.89,23.153,15.112
2022/01/19 18:53:10,1034.97,23.160,43.812
2022/01/19 18:53:11,1039.63,23.147,42.164
2022/01/19 18:53:12,1039.63,23.143,44.740
2022/01/19 18:53:13,1038.91,23.157,48.364
2022/01/19 18:53:14,1047.15,23.157,52.800
2022/01/19 18:53:15,1044.28,23.167,53.352
2022/01/19 18:53:16,1049.66,23.167,55.048
2022/01/19 18:53:17,1046.43,23.173,54.936
2022/01/19 18:53:18,1051.45,23.183,55.084
2022/01/19 18:53:19,1048.58,23.180,55.100
2022/01/19 18:53:20,1051.81,23.180,55.084
2022/01/19 18:53:21,1053.60,23.177,55.096
2022/01/19 18:53:22,1054.68,23.173,55.092
2022/01/19 18:53:23,1052.53,23.173,55.096
2022/01/19 18:53:24,1052.53,23.167,55.068
2022/01/19 18:53:25,1051.81,23.160,55.088
2022/01/19 18:53:26,1056.83,23.167,55.096
2022/01/19 18:53:27,1055.75,23.170,55.092
2022/01/19 18:53:28,1060.41,23.163,55.072
2022/01/19 18:53:29,1051.45,23.157,55.076
2022/01/19 18:53:30,1060.77,23.153,55.068
2022/01/19 18:53:31,1057.54,23.153,55.092
2022/01/19 18:53:32,1057.90,23.160,55.080
2022/01/19 18:53:33,1058.98,23.160,55.080
2022/01/19 18:53:34,1057.18,23.163,55.076
2022/01/19 18:53:35,1052.88,23.163,55.076
2022/01/19 18:53:36,1055.75,23.160,55.080
2022/01/19 18:53:37,1056.11,23.163,55.088
2022/01/19 18:53:38,1057.18,23.163,55.076
2022/01/19 18:53:39,1054.68,23.160,55.076
2022/01/19 18:53:40,1057.90,23.160,55.080
2022/01/19 18:53:41,1058.62,23.157,55.072
2022/01/19 18:53:42,1055.39,23.157,55.056
2022/01/19 18:53:43,1055.39,23.153,55.068
2022/01/19 18:53:44,1056.47,23.153,55.068
2022/01/19 18:53:45,1058.62,23.153,55.076
2022/01/19 18:53:46,1057.54,23.153,55.072
2022/01/19 18:53:47,1058.62,23.153,55.072
2022/01/19 18:53:48,1057.54,23.153,55.072
2022/01/19 18:53:49,1055.39,23.157,55.076
2022/01/19 18:53:50,1058.62,23.153,55.080
2022/01/19 18:53:51,1055.39,23.153,55.072
2022/01/19 18:53:52,1057.54,23.157,55.076
2022/01/19 18:53:53,1056.47,23.157,55.088
2022/01/19 18:53:54,1053.24,23.157,55.076
2022/01/19 18:53:55,1055.75,23.160,55.080
2022/01/19 18:53:56,1055.39,23.157,55.076
2022/01/19 18:53:57,1054.68,23.160,55.080
2022/01/19 18:53:58,1055.39,23.157,55.076
2022/01/19 18:53:59,1053.24,23.157,55.092
2022/01/19 18:54:00,1056.83,23.160,55.092
2022/01/19 18:54:01,1054.68,23.160,55.092
2022/01/19 18:54:02,1056.83,23.160,55.080
2022/01/19 18:54:03,1052.53,23.157,55.072
2022/01/19 18:54:04,1052.53,23.150,55.064
2022/01/19 18:54:05,1052.88,23.143,55.052
2022/01/19 18:54:06,1051.81,23.140,55.064
2022/01/19 18:54:07,1052.53,23.140,55.012
2022/01/19 18:54:08,1050.02,23.147,54.948
2022/01/19 18:54:09,1042.49,23.160,52.324
2022/01/19 18:54:10,1046.43,23.170,54.132
2022/01/19 18:54:11,1039.63,23.163,48.484
2022/01/19 18:54:12,1045.00,23.157,54.108
2022/01/19 18:54:13,1037.83,23.157,41.896
2022/01/19 18:54:14,1038.19,23.173,40.164
2022/01/19 18:54:15,1036.04,23.173,22.372
2022/01/19 18:54:16,1034.97,23.173,32.256
2022/01/19 18:54:17,1034.97,23.170,33.952
2022/01/19 18:54:18,1039.27,23.170,42.616
2022/01/19 18:54:19,1034.97,23.177,31.188
2022/01/19 18:54:20,1032.46,23.163,39.524
2022/01/19 18:54:21,1034.97,23.150,46.076
2022/01/19 18:54:22,1034.97,23.157,33.444
2022/01/19 18:54:23,1036.04,23.170,22.160
2022/01/19 18:54:24,1033.89,23.170,24.316
2022/01/19 18:54:25,1032.82,23.157,21.312
2022/01/19 18:54:26,1034.97,23.177,22.536
2022/01/19 18:54:27,1033.89,23.177,16.944
2022/01/19 18:54:28,1034.97,23.170,18.320
2022/01/19 18:54:29,1034.25,23.163,15.148
2022/01/19 18:54:30,1034.97,23.167,15.848
2022/01/19 18:54:31,1034.25,23.163,14.360
2022/01/19 18:54:32,1034.97,23.173,19.304
2022/01/19 18:54:33,1033.89,23.180,18.648
2022/01/19 18:54:34,1034.97,23.183,17.632
2022/01/19 18:54:35,1033.89,23.193,17.060
2022/01/19 18:54:36,1033.18,23.197,15.512
2022/01/19 18:54:37,1034.97,23.193,16.300
2022/01/19 18:54:38,1033.18,23.200,17.980
2022/01/19 18:54:39,1033.18,23.197,14.480
2022/01/19 18:54:40,1034.97,23.187,18.128
2022/01/19 18:54:41,1034.97,23.187,16.652
2022/01/19 18:54:42,1034.97,23.177,16.860
2022/01/19 18:54:43,1034.25,23.200,14.548
2022/01/19 18:54:44,1033.89,23.190,16.124
2022/01/19 18:54:45,1033.89,23.187,10.732
2022/01/19 18:54:46,1033.18,23.200,14.916
2022/01/19 18:54:47,1033.89,23.190,7.840
2022/01/19 18:54:48,1033.89,23.193,16.632
2022/01/19 18:54:49,1033.18,23.197,15.380
2022/01/19 18:54:50,1033.18,23.200,16.844
2022/01/19 18:54:51,1033.89,23.207,16.032
2022/01/19 18:54:52,1033.89,23.210,18.948
2022/01/19 18:54:53,1033.89,23.220,16.284
2022/01/19 18:54:54,1034.97,23.203,17.328
2022/01/19 18:54:55,1034.97,23.210,15.984
2022/01/19 18:54:56,1034.97,23.203,18.040
2022/01/19 18:54:57,1034.97,23.207,15.076
2022/01/19 18:54:58,1034.97,23.203,14.488
2022/01/19 18:54:59,1034.97,23.203,8.252
2022/01/19 18:55:00,1034.97,23.210,15.684
2022/01/19 18:55:01,1033.89,23.213,17.976
2022/01/19 18:55:02,1034.97,23.210,13.700
2022/01/19 18:55:03,1034.97,23.213,15.220
2022/01/19 18:55:04,1034.25,23.200,16.108
2022/01/19 18:55:05,1034.97,23.207,18.964
2022/01/19 18:55:06,1034.97,23.230,18.036
2022/01/19 18:55:07,1034.97,23.237,19.648
2022/01/19 18:55:08,1034.97,23.243,16.724
2022/01/19 18:55:09,1033.89,23.237,21.156
2022/01/19 18:55:10,1034.97,23.227,9.016
2022/01/19 18:55:11,1034.25,23.217,18.228
2022/01/19 18:55:12,1034.97,23.213,15.820
2022/01/19 18:55:13,1034.25,23.217,15.456
2022/01/19 18:55:14,1034.97,23.223,15.696
2022/01/19 18:55:15,1034.97,23.237,13.608
2022/01/19 18:55:16,1034.97,23.253,16.504
2022/01/19 18:55:17,1033.89,23.247,14.032
2022/01/19 18:55:18,1034.97,23.240,17.448
2022/01/19 18:55:19,1034.97,23.233,17.576
2022/01/19 18:55:20,1033.89,23.237,16.080
2022/01/19 18:55:21,1034.97,23.230,16.512
2022/01/19 18:55:22,1033.89,23.240,16.744
2022/01/19 18:55:23,1033.89,23.230,11.492
2022/01/19 18:55:24,1034.97,23.230,15.776
2022/01/19 18:55:25,1034.97,23.250,12.648
2022/01/19 18:55:26,1034.97,23.257,18.028
2022/01/19 18:55:27,1034.97,23.243,12.604
2022/01/19 18:55:28,1034.97,23.250,17.280
2022/01/19 18:55:29,1036.04,23.257,30.148
2022/01/19 18:55:30,1039.27,23.240,48.128
2022/01/19 18:55:31,1041.42,23.247,50.952
2022/01/19 18:55:32,1043.21,23.257,52.144
2022/01/19 18:55:33,1045.36,23.260,53.024
2022/01/19 18:55:34,1047.51,23.250,54.448
2022/01/19 18:55:35,1047.51,23.260,54.988
2022/01/19 18:55:36,1050.73,23.263,55.176
2022/01/19 18:55:37,1048.58,23.273,55.112
2022/01/19 18:55:38,1047.51,23.277,55.220
2022/01/19 18:55:39,1053.60,23.277,55.236
2022/01/19 18:55:40,1052.53,23.277,55.256
2022/01/19 18:55:41,1053.60,23.280,55.240
2022/01/19 18:55:42,1056.47,23.270,55.224
2022/01/19 18:55:43,1051.81,23.267,55.224
2022/01/19 18:55:44,1054.32,23.270,55.248
2022/01/19 18:55:45,1054.68,23.273,55.236
2022/01/19 18:55:46,1052.53,23.277,55.248
2022/01/19 18:55:47,1054.68,23.277,55.240
2022/01/19 18:55:48,1052.53,23.277,55.236
2022/01/19 18:55:49,1056.83,23.277,55.248
2022/01/19 18:55:50,1054.68,23.277,55.236
2022/01/19 18:55:51,1055.75,23.277,55.248
2022/01/19 18:55:52,1055.75,23.280,55.252
2022/01/19 18:55:53,1054.68,23.283,55.256
2022/01/19 18:55:54,1056.83,23.283,55.252
2022/01/19 18:55:55,1055.75,23.283,55.232
2022/01/19 18:55:56,1058.98,23.280,55.236
2022/01/19 18:55:57,1055.75,23.277,55.224
2022/01/19 18:55:58,1054.32,23.270,55.228
2022/01/19 18:55:59,1059.69,23.270,55.232
2022/01/19 18:56:00,1059.69,23.270,55.224
2022/01/19 18:56:01,1059.69,23.270,55.228
2022/01/19 18:56:02,1051.45,23.270,55.228
2022/01/19 18:56:03,1058.98,23.263,55.216
2022/01/19 18:56:04,1055.75,23.260,55.220
2022/01/19 18:56:05,1058.98,23.260,55.220
2022/01/19 18:56:06,1054.68,23.260,55.224
2022/01/19 18:56:07,1057.90,23.260,55.224
2022/01/19 18:56:08,1055.75,23.260,55.228
2022/01/19 18:56:09,1056.83,23.260,55.228
2022/01/19 18:56:10,1056.83,23.263,55.220
2022/01/19 18:56:11,1058.98,23.263,55.228
2022/01/19 18:56:12,1061.13,23.263,55.228
2022/01/19 18:56:13,1055.75,23.260,55.228
2022/01/19 18:56:14,1060.05,23.263,55.244
2022/01/19 18:56:15,1056.83,23.263,55.224
2022/01/19 18:56:16,1061.84,23.267,55.228
2022/01/19 18:56:17,1047.51,23.263,55.220
2022/01/19 18:56:18,1057.90,23.260,55.224
2022/01/19 18:56:19,1055.75,23.257,55.204
2022/01/19 18:56:20,1056.83,23.257,55.228
2022/01/19 18:56:21,1054.68,23.257,55.232
2022/01/19 18:56:22,1058.98,23.260,55.220
2022/01/19 18:56:23,1053.60,23.260,55.228
2022/01/19 18:56:24,1054.68,23.253,55.216
2022/01/19 18:56:25,1051.81,23.253,55.220
2022/01/19 18:56:26,1053.60,23.250,55.204
2022/01/19 18:56:27,1052.53,23.247,55.208
2022/01/19 18:56:28,1047.51,23.243,54.936
2022/01/19 18:56:29,1050.73,23.237,55.152
2022/01/19 18:56:30,1047.51,23.240,55.124
2022/01/19 18:56:31,1046.43,23.247,54.152
2022/01/19 18:56:32,1042.49,23.263,50.588
2022/01/19 18:56:33,1040.34,23.250,48.592
2022/01/19 18:56:34,1037.12,23.240,32.352
2022/01/19 18:56:35,1037.12,23.253,42.176
2022/01/19 18:56:36,1033.89,23.257,19.348
2022/01/19 18:56:37,1033.89,23.250,36.420
2022/01/19 18:56:38,1034.97,23.243,27.488
2022/01/19 18:56:39,1034.97,23.247,33.476
2022/01/19 18:56:40,1033.89,23.263,19.796
2022/01/19 18:56:41,1033.18,23.260,17.248
2022/01/19 18:56:42,1033.89,23.257,18.828
2022/01/19 18:56:43,1034.97,23.270,10.056
2022/01/19 18:56:44,1034.97,23.270,18.208
2022/01/19 18:56:45,1033.89,23.260,12.616
2022/01/19 18:56:46,1033.89,23.267,16.204
2022/01/19 18:56:47,1033.89,23.267,15.240
2022/01/19 18:56:48,1033.89,23.267,38.404
2022/01/19 18:56:49,1033.89,23.267,18.640
2022/01/19 18:56:50,1033.89,23.273,17.160
2022/01/19 18:56:51,1033.18,23.287,16.560
2022/01/19 18:56:52,1033.89,23.273,10.496
2022/01/19 18:56:53,1033.89,23.277,16.092
2022/01/19 18:56:54,1034.97,23.270,16.360
2022/01/19 18:56:55,1033.89,23.260,15.288
2022/01/19 18:56:56,1035.68,23.270,11.232
2022/01/19 18:56:57,1033.89,23.280,14.652
2022/01/19 18:56:58,1033.89,23.283,17.964
2022/01/19 18:56:59,1034.97,23.280,12.624
2022/01/19 18:57:00,1034.97,23.277,17.488
2022/01/19 18:57:01,1033.89,23.267,16.148
2022/01/19 18:57:02,1034.97,23.287,18.024
2022/01/19 18:57:03,1033.89,23.297,16.520
2022/01/19 18:57:04,1034.97,23.283,16.724
2022/01/19 18:57:05,1033.89,23.287,18.072
2022/01/19 18:57:06,1034.97,23.273,16.676
2022/01/19 18:57:07,1033.89,23.277,17.920
2022/01/19 18:57:08,1033.89,23.283,18.300
2022/01/19 18:57:09,1034.97,23.277,17.852
2022/01/19 18:57:10,1034.97,23.283,13.452
2022/01/19 18:57:11,1033.89,23.280,15.388
2022/01/19 18:57:12,1033.89,23.283,10.848
2022/01/19 18:57:13,1033.89,23.280,18.848
2022/01/19 18:57:14,1033.89,23.273,17.604
2022/01/19 18:57:15,1033.89,23.273,17.252
2022/01/19 18:57:16,1033.89,23.263,14.296
2022/01/19 18:57:17,1033.89,23.263,14.624
2022/01/19 18:57:18,1033.89,23.263,19.512
2022/01/19 18:57:19,1035.68,23.270,18.912
2022/01/19 18:57:20,1033.89,23.283,18.856
2022/01/19 18:57:21,1033.89,23.287,15.192
2022/01/19 18:57:22,1033.89,23.297,15.752
2022/01/19 18:57:23,1033.89,23.287,18.692
2022/01/19 18:57:24,1033.89,23.277,16.188
2022/01/19 18:57:25,1033.89,23.267,16.780
2022/01/19 18:57:26,1034.97,23.263,11.092
2022/01/19 18:57:27,1033.89,23.260,14.504
2022/01/19 18:57:28,1035.68,23.270,11.580
2022/01/19 18:57:29,1034.97,23.283,11.076
2022/01/19 18:57:30,1034.97,23.290,15.656
2022/01/19 18:57:31,1034.97,23.280,17.576
2022/01/19 18:57:32,1034.97,23.280,13.524
2022/01/19 18:57:33,1033.89,23.297,15.248
2022/01/19 18:57:34,1034.97,23.297,18.564
2022/01/19 18:57:35,1035.33,23.293,17.020
2022/01/19 18:57:36,1035.68,23.307,19.252
2022/01/19 18:57:37,1033.89,23.300,18.080
2022/01/19 18:57:38,1034.97,23.283,10.536
2022/01/19 18:57:39,1033.89,23.273,16.580
2022/01/19 18:57:40,1034.97,23.290,16.364
2022/01/19 18:57:41,1035.33,23.293,16.528
2022/01/19 18:57:42,1034.97,23.310,15.476
2022/01/19 18:57:43,1034.97,23.310,16.828
2022/01/19 18:57:44,1034.97,23.300,15.616
2022/01/19 18:57:45,1034.97,23.290,14.256
2022/01/19 18:57:46,1034.97,23.283,13.020
2022/01/19 18:57:47,1034.97,23.290,16.572
2022/01/19 18:57:48,1033.89,23.300,16.828
2022/01/19 18:57:49,1034.97,23.300,18.648
2022/01/19 18:57:50,1035.33,23.293,23.136
2022/01/19 18:57:51,1040.70,23.293,52.852
2022/01/19 18:57:52,1039.27,23.310,42.636
2022/01/19 18:57:53,1045.00,23.307,54.400
2022/01/19 18:57:54,1042.49,23.300,53.408
2022/01/19 18:57:55,1043.21,23.290,53.904
2022/01/19 18:57:56,1047.51,23.277,55.156
2022/01/19 18:57:57,1046.43,23.283,55.276
2022/01/19 18:57:58,1050.73,23.297,55.236
2022/01/19 18:57:59,1054.68,23.300,55.292
2022/01/19 18:58:00,1054.32,23.307,55.296
2022/01/19 18:58:01,1051.81,23.313,54.708
2022/01/19 18:58:02,1055.39,23.307,55.288
2022/01/19 18:58:03,1054.68,23.303,55.288
2022/01/19 18:58:04,1054.32,23.307,55.308
2022/01/19 18:58:05,1054.32,23.307,55.292
2022/01/19 18:58:06,1056.83,23.310,55.312
2022/01/19 18:58:07,1056.83,23.310,55.296
2022/01/19 18:58:08,1056.83,23.313,55.300
2022/01/19 18:58:09,1056.83,23.313,55.316
2022/01/19 18:58:10,1055.75,23.313,55.324
2022/01/19 18:58:11,1058.26,23.320,55.316
2022/01/19 18:58:12,1055.75,23.323,55.320
2022/01/19 18:58:13,1056.83,23.323,55.324
2022/01/19 18:58:14,1058.62,23.327,55.324
2022/01/19 18:58:15,1054.32,23.327,55.336
2022/01/19 18:58:16,1057.54,23.327,55.336
2022/01/19 18:58:17,1059.69,23.327,55.320
2022/01/19 18:58:18,1056.83,23.330,55.324
2022/01/19 18:58:19,1056.83,23.330,55.312
2022/01/19 18:58:20,1059.69,23.327,55.324
2022/01/19 18:58:21,1056.47,23.327,55.312
2022/01/19 18:58:22,1054.68,23.323,55.312
2022/01/19 18:58:23,1057.90,23.323,55.300
2022/01/19 18:58:24,1059.33,23.320,55.308
2022/01/19 18:58:25,1053.96,23.320,55.312
2022/01/19 18:58:26,1053.60,23.323,55.316
2022/01/19 18:58:27,1055.39,23.327,55.316
2022/01/19 18:58:28,1057.90,23.330,55.324
2022/01/19 18:58:29,1054.68,23.330,55.320
2022/01/19 18:58:30,1052.53,23.330,55.316
2022/01/19 18:58:31,1058.98,23.330,55.324
2022/01/19 18:58:32,1054.32,23.327,55.332
2022/01/19 18:58:33,1056.47,23.327,55.328
2022/01/19 18:58:34,1056.83,23.330,55.320
2022/01/19 18:58:35,1051.81,23.330,55.312
2022/01/19 18:58:36,1055.39,23.327,55.324
2022/01/19 18:58:37,1053.60,23.333,55.320
2022/01/19 18:58:38,1054.68,23.333,55.332
2022/01/19 18:58:39,1051.81,23.337,55.316
2022/01/19 18:58:40,1057.90,23.333,55.320
2022/01/19 18:58:41,1053.60,23.330,55.328
2022/01/19 18:58:42,1052.53,23.327,55.308
2022/01/19 18:58:43,1054.68,23.323,55.296
2022/01/19 18:58:44,1052.88,23.317,55.276
2022/01/19 18:58:45,1054.68,23.303,55.272
2022/01/19 18:58:46,1049.66,23.297,55.264
2022/01/19 18:58:47,1050.73,23.290,55.248
2022/01/19 18:58:48,1039.27,23.283,52.940
2022/01/19 18:58:49,1046.43,23.277,55.036
2022/01/19 18:58:50,1043.21,23.277,52.156
2022/01/19 18:58:51,1047.51,23.287,53.852
2022/01/19 18:58:52,1045.36,23.297,53.020
2022/01/19 18:58:53,1043.21,23.290,52.684
2022/01/19 18:58:54,1044.28,23.287,52.536
2022/01/19 18:58:55,1046.43,23.283,52.784
2022/01/19 18:58:56,1042.49,23.290,51.316
2022/01/19 18:58:57,1038.19,23.300,42.020
2022/01/19 18:58:58,1045.36,23.290,54.032
2022/01/19 18:58:59,1047.51,23.277,53.840
2022/01/19 18:59:00,1044.28,23.287,54.600
2022/01/19 18:59:01,1048.58,23.303,55.272
2022/01/19 18:59:02,1047.51,23.310,55.012
2022/01/19 18:59:03,1046.43,23.300,55.168
2022/01/19 18:59:04,1053.60,23.297,55.268
2022/01/19 18:59:05,1051.81,23.297,55.280
2022/01/19 18:59:06,1049.30,23.307,55.276
2022/01/19 18:59:07,1050.73,23.300,55.284
2022/01/19 18:59:08,1053.96,23.293,55.272
2022/01/19 18:59:09,1051.09,23.293,55.308
2022/01/19 18:59:10,1055.75,23.310,55.292
2022/01/19 18:59:11,1053.96,23.317,55.328
2022/01/19 18:59:12,1054.68,23.323,55.300
2022/01/19 18:59:13,1054.68,23.313,55.308
2022/01/19 18:59:14,1053.60,23.313,55.308
2022/01/19 18:59:15,1051.81,23.317,55.340
2022/01/19 18:59:16,1056.47,23.327,55.328
2022/01/19 18:59:17,1053.24,23.327,55.344
2022/01/19 18:59:18,1052.53,23.330,55.320
2022/01/19 18:59:19,1062.56,23.327,55.312
2022/01/19 18:59:20,1046.79,23.320,55.312
2022/01/19 18:59:21,1058.62,23.327,55.344
2022/01/19 18:59:22,1052.53,23.330,55.344
2022/01/19 18:59:23,1051.81,23.337,55.348
2022/01/19 18:59:24,1058.98,23.333,55.320
2022/01/19 18:59:25,1052.53,23.330,55.328
2022/01/19 18:59:26,1053.24,23.327,55.316
2022/01/19 18:59:27,1058.98,23.323,55.316
2022/01/19 18:59:28,1050.73,23.323,55.312
2022/01/19 18:59:29,1056.11,23.320,55.312
2022/01/19 18:59:30,1052.88,23.317,55.308
2022/01/19 18:59:31,1053.96,23.317,55.304
2022/01/19 18:59:32,1059.33,23.317,55.308
2022/01/19 18:59:33,1055.03,23.317,55.304
2022/01/19 18:59:34,1053.60,23.313,55.296
2022/01/19 18:59:35,1060.05,23.313,55.320
2022/01/19 18:59:36,1048.94,23.317,55.320
2022/01/19 18:59:37,1060.77,23.327,55.328
2022/01/19 18:59:38,1054.32,23.327,55.280
2022/01/19 18:59:39,1049.66,23.310,55.284
2022/01/19 18:59:40,1056.83,23.303,55.276
2022/01/19 18:59:41,1053.60,23.300,55.288
2022/01/19 18:59:42,1053.60,23.303,55.284
2022/01/19 18:59:43,1050.73,23.303,55.292
2022/01/19 18:59:44,1054.32,23.307,55.304
2022/01/19 18:59:45,1053.24,23.307,55.300
2022/01/19 18:59:46,1052.53,23.310,55.304
2022/01/19 18:59:47,1051.81,23.313,55.304
2022/01/19 18:59:48,1052.53,23.313,55.308
2022/01/19 18:59:49,1053.96,23.317,55.308
